id,name,slug,price,regular_price,sale_price,on_sale,currency,currency_symbol,in_stock,main_category,categories,primary_image,images,sku,average_rating,review_count,permalink,short_description,description
11890,Chana Dal 200g,chana-dal-200g,20.0,20.0,,False,DKK,kr.,True,Haldiram's Snacks,Haldiram's Snacks,https://www.sabziwala.dk/wp-content/uploads/2022/04/chana-dal-haldiram.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/chana-dal-haldiram.jpg,,0.0,0,https://www.sabziwala.dk/product/chana-dal-200g/,,
11888,Jelly Crystals Pineapple Flavour,jelly-crystals-pineapple-flavour,12.0,12.0,,False,DKK,kr.,True,Jelly,Jelly,https://www.sabziwala.dk/wp-content/uploads/2022/04/laziza-jelly-pineapple-scaled-600x600-1.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/laziza-jelly-pineapple-scaled-600x600-1.jpg,,0.0,0,https://www.sabziwala.dk/product/jelly-crystals-pineapple-flavour/,,
11886,Jelly Crystals Mango Flavour,jelly-crystals-mango-flavour,12.0,12.0,,False,DKK,kr.,True,Jelly,Jelly,https://www.sabziwala.dk/wp-content/uploads/2022/04/mango-flavour.webp,https://www.sabziwala.dk/wp-content/uploads/2022/04/mango-flavour.webp,,0.0,0,https://www.sabziwala.dk/product/jelly-crystals-mango-flavour/,,
11884,Jelly Crystals Orange Flavour,jelly-crystals-orange-flavour,12.0,12.0,,False,DKK,kr.,True,Jelly,Jelly,https://www.sabziwala.dk/wp-content/uploads/2022/04/Laziza-Jelly-Orange.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/Laziza-Jelly-Orange.jpg,,0.0,0,https://www.sabziwala.dk/product/jelly-crystals-orange-flavour/,,
11882,Plain Naan,product-10,25.0,25.0,,False,DKK,kr.,True,Others,Others,https://www.sabziwala.dk/wp-content/uploads/2022/04/34159-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/34159-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/product-10/,,4 Naans
11879,Ras Gulla 1 Kg,ras-gulla-1-kg,65.0,65.0,,False,DKK,kr.,True,Mithai Sweets & Mouth Freshner,Mithai Sweets & Mouth Freshner,https://www.sabziwala.dk/wp-content/uploads/2022/04/Ras-Gula-1Kg.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/Ras-Gula-1Kg.jpg,,0.0,0,https://www.sabziwala.dk/product/ras-gulla-1-kg/,,"Haldiram Rasgulla,Traditional Pakistani / Indian Sweets Made of Cow Milk 1Kg"
11877,Gulab Jamun 1Kg,gulab-jamun-1kg,65.0,65.0,,False,DKK,kr.,True,Mithai Sweets & Mouth Freshner,Mithai Sweets & Mouth Freshner,https://www.sabziwala.dk/wp-content/uploads/2022/04/Gulab-Jamun-1-Kg.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/Gulab-Jamun-1-Kg.jpg,,0.0,0,https://www.sabziwala.dk/product/gulab-jamun-1kg/,,"Haldiram Gulab Jamun,Traditional Pakistani / Indian Sweets Made of Cow Milk 1Kg"
11875,Alsi (Flax Seeds) 100g,alsi-seeds-100g,15.0,15.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2022/04/34157-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/34157-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/alsi-seeds-100g/,,
11873,Maggi 200g,maggi-200g,25.0,25.0,,False,DKK,kr.,True,Sauce,Sauce,https://www.sabziwala.dk/wp-content/uploads/2022/04/34155-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/34155-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/maggi-200g/,,
11871,Thick Savian 450g,thick-savian-450g,23.0,23.0,,False,DKK,kr.,True,KCB Snacks,KCB Snacks,https://www.sabziwala.dk/wp-content/uploads/2022/04/34153-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/34153-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/thick-savian-450g/,,
11869,Bombay Mix 450g,bombay-mix-450g,23.0,23.0,,False,DKK,kr.,True,KCB Snacks,KCB Snacks,https://www.sabziwala.dk/wp-content/uploads/2022/04/34151-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/34151-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/bombay-mix-450g/,,
11865,Alu Bukhara 200g,alu-bukhara-200g,45.0,45.0,,False,DKK,kr.,True,Dry fruits and Nuts,Dry fruits and Nuts,https://www.sabziwala.dk/wp-content/uploads/2022/04/34146-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/34146-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/alu-bukhara-200g/,,Kashmiri Plums
11862,Jeera Pappadum 200g,jeera-pappadum,25.0,25.0,,False,DKK,kr.,True,Fry Products,Fry Products,https://www.sabziwala.dk/wp-content/uploads/2022/04/34058-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/34058-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/jeera-pappadum/,,
11860,Plain Pappadum 200g,plain-pappadum,20.0,20.0,,False,DKK,kr.,True,Fry Products,Fry Products,https://www.sabziwala.dk/wp-content/uploads/2022/04/34059-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/34059-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/plain-pappadum/,,
11858,Madras Papadi 200g,madras-papadi-200g,20.0,20.0,,False,DKK,kr.,True,Fry Products,Fry Products,https://www.sabziwala.dk/wp-content/uploads/2022/04/34061-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/34061-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/madras-papadi-200g/,,
11854,Punjabi Samosa 25,punjabi-samosa-25,130.0,130.0,,False,DKK,kr.,True,Frozen Samosa and Spring Roll/Dej,Frozen Samosa and Spring Roll/Dej,https://www.sabziwala.dk/wp-content/uploads/2022/04/mezban-vegetable-samosa-500g.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/mezban-vegetable-samosa-500g.jpg,,0.0,0,https://www.sabziwala.dk/product/punjabi-samosa-25/,,Vegetable / Spice Potato
11852,Punjabi Samosa 10,punjabi-samosa-10,50.0,50.0,,False,DKK,kr.,True,Frozen Samosa and Spring Roll/Dej,Frozen Samosa and Spring Roll/Dej,https://www.sabziwala.dk/wp-content/uploads/2022/04/MEZBAN_PUNJABI_SAMOSA_10PCS_8cd1e082-b2ea-4a53-899c-41ab7aabe8f8_1206x.webp,https://www.sabziwala.dk/wp-content/uploads/2022/04/MEZBAN_PUNJABI_SAMOSA_10PCS_8cd1e082-b2ea-4a53-899c-41ab7aabe8f8_1206x.webp,,0.0,0,https://www.sabziwala.dk/product/punjabi-samosa-10/,,Vegetable / Spice Potato
11850,Meat Samosa 20,meat-samosa-20,65.0,65.0,,False,DKK,kr.,True,Frozen Samosa and Spring Roll/Dej,Frozen Samosa and Spring Roll/Dej,https://www.sabziwala.dk/wp-content/uploads/2022/04/Samosa-meat-20pcs_500-x-570px.png,https://www.sabziwala.dk/wp-content/uploads/2022/04/Samosa-meat-20pcs_500-x-570px.png,,0.0,0,https://www.sabziwala.dk/product/meat-samosa-20/,,
11848,Chicken Samosas 20,chicken-samosas-20,65.0,65.0,,False,DKK,kr.,True,Frozen Samosa and Spring Roll/Dej,Frozen Samosa and Spring Roll/Dej,https://www.sabziwala.dk/wp-content/uploads/2022/04/CROWN-SAMOSA-CHICKEN-20PCX15.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/CROWN-SAMOSA-CHICKEN-20PCX15.jpg,,0.0,0,https://www.sabziwala.dk/product/chicken-samosas-20/,,
11847,Seekh Kebab Lamb 15,product-7,150.0,150.0,,False,DKK,kr.,True,Kebab. Nuggets and Sausage,Kebab. Nuggets and Sausage,https://www.sabziwala.dk/wp-content/uploads/2022/04/34052-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/34052-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/product-7/,,
11845,Green Chilli Seekh Kebab Lamb 15,green-chilli-seekh-kebab-lamb-15,150.0,150.0,,False,DKK,kr.,True,Kebab. Nuggets and Sausage,Kebab. Nuggets and Sausage,https://www.sabziwala.dk/wp-content/uploads/2022/04/34050-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/34050-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/green-chilli-seekh-kebab-lamb-15/,,
11841,Chappal Kebab Chicken 12,chappal-kebab-chicken-12pc,85.0,85.0,,False,DKK,kr.,True,Kebab. Nuggets and Sausage,Kebab. Nuggets and Sausage,https://www.sabziwala.dk/wp-content/uploads/2022/04/CROWN-CHAPPAL-CHICK-12PCX10PKT.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/CROWN-CHAPPAL-CHICK-12PCX10PKT.jpg,,0.0,0,https://www.sabziwala.dk/product/chappal-kebab-chicken-12pc/,,
11839,Garam Masala PWD 1Kg,garam-masala-1kg,85.0,85.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2023/08/41546.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/08/41546.jpg,,0.0,0,https://www.sabziwala.dk/product/garam-masala-1kg/,,
11835,Ginger Powder 100g,ginger-powder-100g,18.0,18.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2022/04/trs-ginger-powder-100g.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/trs-ginger-powder-100g.jpg,,0.0,0,https://www.sabziwala.dk/product/ginger-powder-100g/,,
11833,Aashiwaad Atta Multigrains 5Kg,aashiwaad-atta-multigrains-5kg,95.0,95.0,,False,DKK,kr.,False,Atta,Atta; Atta and other flour,https://www.sabziwala.dk/wp-content/uploads/2022/04/81ZZDWDpXqL._SL1500_.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/81ZZDWDpXqL._SL1500_.jpg,,0.0,0,https://www.sabziwala.dk/product/aashiwaad-atta-multigrains-5kg/,,
11831,Mamra Basmati 400g,400g,35.0,35.0,,False,DKK,kr.,True,Rice flakes,Rice flakes,https://www.sabziwala.dk/wp-content/uploads/2022/04/33760-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/33760-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/400g/,,Puffed Rice
11829,Mamra Basmati 200g,200g,20.0,20.0,,False,DKK,kr.,True,Rice flakes,Rice flakes,https://www.sabziwala.dk/wp-content/uploads/2022/04/33761-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/33761-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/200g/,,Puffed Rice
11826,Fair & lovely Cream 25g,fair-lovely-cream-25g,20.0,20.0,,False,DKK,kr.,True,Beauty & Health,Beauty & Health,https://www.sabziwala.dk/wp-content/uploads/2022/04/product-jpeg-500x500-1.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/product-jpeg-500x500-1.jpg,,0.0,0,https://www.sabziwala.dk/product/fair-lovely-cream-25g/,,Glow & Lovely ADVANCED – Multi Vitamin
11824,Fair & lovely Cream 50g,fair-lovely-cream-50g,35.0,35.0,,False,DKK,kr.,True,Beauty & Health,Beauty & Health,https://www.sabziwala.dk/wp-content/uploads/2022/04/51mTNcALaLL._SL1000_.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/51mTNcALaLL._SL1000_.jpg,,0.0,0,https://www.sabziwala.dk/product/fair-lovely-cream-50g/,,Glow & Lovely ADVANCED – Multi Vitamin
11822,Tamarind Chutney 325g,tamarind-chutney-325g,25.0,25.0,,False,DKK,kr.,True,"Pickle, Paste and Sauce","Pickle, Paste and Sauce",https://www.sabziwala.dk/wp-content/uploads/2022/04/National_Tangy_Tamarind_Chutney_325_Grams_11.5_OZ_275_ML__04736.1492590415.500.659.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/National_Tangy_Tamarind_Chutney_325_Grams_11.5_OZ_275_ML__04736.1492590415.500.659.jpg,,0.0,0,https://www.sabziwala.dk/product/tamarind-chutney-325g/,,National
11820,Mustard Oil 500 ml,mustard-oil-500-ml-2,45.0,45.0,,False,DKK,kr.,True,Oil & Ghee,Oil & Ghee,https://www.sabziwala.dk/wp-content/uploads/2022/04/20200128_173918_600x600.webp,https://www.sabziwala.dk/wp-content/uploads/2022/04/20200128_173918_600x600.webp,,0.0,0,https://www.sabziwala.dk/product/mustard-oil-500-ml-2/,,Pure Mustad Oil TRS
11814,Pure Butter Ghee 1 Kg,pure-butter-ghee-1-kg,175.0,175.0,,False,DKK,kr.,True,Oil & Ghee,Oil & Ghee,https://www.sabziwala.dk/wp-content/uploads/2022/04/butter-ghee-1-kG.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/butter-ghee-1-kG.jpg,,0.0,0,https://www.sabziwala.dk/product/pure-butter-ghee-1-kg/,,For cooking (TRS) + Khanum Desi Ghee
11810,Ragi Flour – Hirsemel 1 Kg,ragi-flour-1-kg,35.0,35.0,,False,DKK,kr.,True,Atta and other flour,Atta and other flour; Other Flour,https://www.sabziwala.dk/wp-content/uploads/2022/04/33586-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/33586-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/ragi-flour-1-kg/,,
11799,Green Peas (Split) 900g,green-peas-900g,25.0,25.0,,False,DKK,kr.,True,"Bean, Peas, Lentils and Daal","Bean, Peas, Lentils and Daal; Peas",https://www.sabziwala.dk/wp-content/uploads/2022/04/33534-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/33534-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/green-peas-900g/,,
11796,Elephant Atta (Medium) 25 Kg,elephant-atta-medium-25-kg,250.0,250.0,,False,DKK,kr.,True,Atta,Atta; Atta and other flour,https://www.sabziwala.dk/wp-content/uploads/2022/04/Elefant-Atta-Medium-25kg.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/Elefant-Atta-Medium-25kg.jpg,,0.0,0,https://www.sabziwala.dk/product/elephant-atta-medium-25-kg/,,
11794,Elephant Atta (Medium) 5 Kg,elephant-atta-medium-5-kg,85.0,85.0,,False,DKK,kr.,True,Atta,Atta; Atta and other flour,https://www.sabziwala.dk/wp-content/uploads/2022/04/Elefant-Atta-Medium-5kg.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/Elefant-Atta-Medium-5kg.jpg,,0.0,0,https://www.sabziwala.dk/product/elephant-atta-medium-5-kg/,,
11793,Soya Chunks 750g,soya-chunks-750g,60.0,60.0,,False,DKK,kr.,True,"Bean, Peas, Lentils and Daal","Bean, Peas, Lentils and Daal",https://www.sabziwala.dk/wp-content/uploads/2022/04/33532-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/33532-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/soya-chunks-750g/,,
11791,Soya Chunks 500g,soya-chunks-500g-2,45.0,45.0,,False,DKK,kr.,True,"Pickle, Paste and Sauce","Pickle, Paste and Sauce",https://www.sabziwala.dk/wp-content/uploads/2022/04/33530-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/33530-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/soya-chunks-500g-2/,,TRS
11788,Green Peas (Whole) 2 Kg,green-peas-whole-2-kg,45.0,45.0,,False,DKK,kr.,True,"Bean, Peas, Lentils and Daal","Bean, Peas, Lentils and Daal; Peas",https://www.sabziwala.dk/wp-content/uploads/2022/04/Whole-Green-Peas-2-Kg.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/Whole-Green-Peas-2-Kg.jpg,,0.0,0,https://www.sabziwala.dk/product/green-peas-whole-2-kg/,,TRS
11786,Mung Beans(Whole) 1 Kg,mung-beanswhole-1-kg,35.0,35.0,,False,DKK,kr.,True,"Bean, Peas, Lentils and Daal","Bean, Peas, Lentils and Daal; Beans",https://www.sabziwala.dk/wp-content/uploads/2022/04/Mung.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/Mung.jpg,,0.0,0,https://www.sabziwala.dk/product/mung-beanswhole-1-kg/,,
11784,Dark Soy Sauce 150ML.,dark-soy-sauce-150ml,18.0,18.0,,False,DKK,kr.,True,"Pickle, Paste and Sauce","Pickle, Paste and Sauce; Sauce",https://www.sabziwala.dk/wp-content/uploads/2022/04/Amoy-dark-soy-sauce-150ml.webp,https://www.sabziwala.dk/wp-content/uploads/2022/04/Amoy-dark-soy-sauce-150ml.webp,,0.0,0,https://www.sabziwala.dk/product/dark-soy-sauce-150ml/,,
11782,Light Soy Sauce 150ML.,light-soy-sauce-150ml,20.0,20.0,,False,DKK,kr.,True,"Pickle, Paste and Sauce","Pickle, Paste and Sauce; Sauce",https://www.sabziwala.dk/wp-content/uploads/2022/04/Amoy-light-soy-sauce-150ml.webp,https://www.sabziwala.dk/wp-content/uploads/2022/04/Amoy-light-soy-sauce-150ml.webp | https://www.sabziwala.dk/wp-content/uploads/2022/02/img_3835-scaled.jpeg,,0.0,0,https://www.sabziwala.dk/product/light-soy-sauce-150ml/,,
11780,Black Pepper Whole 400g,black-pepper-whole-400g,45.0,45.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2022/04/33519-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/33519-scaled.jpg,45,0.0,0,https://www.sabziwala.dk/product/black-pepper-whole-400g/,,
11777,Black Pepper Whole 700g,black-pepper-whole-700g,75.0,75.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2022/04/Heera-Black-Pepper-Whole-700g.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/Heera-Black-Pepper-Whole-700g.jpg,,0.0,0,https://www.sabziwala.dk/product/black-pepper-whole-700g/,,
11774,Cumin Seeds (Jeera) 400g,cumin-seeds-jeera400g,60.0,60.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2022/04/jeera.webp,https://www.sabziwala.dk/wp-content/uploads/2022/04/jeera.webp,,0.0,0,https://www.sabziwala.dk/product/cumin-seeds-jeera400g/,,
11772,Pakora Mix(Laziza) 200g,pakora-mixlaziza-200g,30.0,30.0,,False,DKK,kr.,True,Ready Masala,Ready Masala,https://www.sabziwala.dk/wp-content/uploads/2022/04/Laziza-Pakora-Mix-100G_1_700x.webp,https://www.sabziwala.dk/wp-content/uploads/2022/04/Laziza-Pakora-Mix-100G_1_700x.webp,,0.0,0,https://www.sabziwala.dk/product/pakora-mixlaziza-200g/,,
11770,Custard Powder (Pistachio Flavour)300 g,custard-powder-pistachio-flavour300-g,20.0,20.0,,False,DKK,kr.,False,Desserts & Sweets,Desserts & Sweets,https://www.sabziwala.dk/wp-content/uploads/2022/04/Laziza_Custard_Powder_Pistachio_1_d8da6167-0b30-4aa9-90e0-8414237e3cf3_800x.webp,https://www.sabziwala.dk/wp-content/uploads/2022/04/Laziza_Custard_Powder_Pistachio_1_d8da6167-0b30-4aa9-90e0-8414237e3cf3_800x.webp,,0.0,0,https://www.sabziwala.dk/product/custard-powder-pistachio-flavour300-g/,,
11768,Custard Powder (Strawberry Flavour)300 g,custard-powder-strawberry-flavour300-g,20.0,20.0,,False,DKK,kr.,True,Desserts & Sweets,Desserts & Sweets,https://www.sabziwala.dk/wp-content/uploads/2022/04/Laziza-Custard-Strawberry-300g-Custard_f817ce5d-1ebc-409b-9286-27e8b8c27bcf.webp,https://www.sabziwala.dk/wp-content/uploads/2022/04/Laziza-Custard-Strawberry-300g-Custard_f817ce5d-1ebc-409b-9286-27e8b8c27bcf.webp,,0.0,0,https://www.sabziwala.dk/product/custard-powder-strawberry-flavour300-g/,,
11760,Red Kidney Beans 1 Kg,red-kidney-beans-1-kg,43.0,43.0,,False,DKK,kr.,True,"Bean, Peas, Lentils and Daal","Bean, Peas, Lentils and Daal; Beans",https://www.sabziwala.dk/wp-content/uploads/2022/04/heera-red.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/heera-red.jpg,,0.0,0,https://www.sabziwala.dk/product/red-kidney-beans-1-kg/,,Rajma/Lobia
11757,Tapal – Danedar Loose 900g,tapal-danedar-900g,78.0,78.0,,False,DKK,kr.,True,Tea & Coffe,Tea & Coffe,https://www.sabziwala.dk/wp-content/uploads/2022/04/tapal.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/tapal.jpg,,0.0,0,https://www.sabziwala.dk/product/tapal-danedar-900g/,,(Black tea )
11754,Solsikke Olie 1 Ltr.,solsikke-olie-1-ltr,25.0,25.0,,False,DKK,kr.,True,Oil & Ghee,Oil & Ghee,https://www.sabziwala.dk/wp-content/uploads/2022/04/SOLSI.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/04/SOLSI.jpg,,0.0,0,https://www.sabziwala.dk/product/solsikke-olie-1-ltr/,,
11749,Olive Pomace Oil Blend 5Ltr.,olive-pomace-oil-blend-5ltr,200.0,200.0,,False,DKK,kr.,True,Oil & Ghee,Oil & Ghee,https://www.sabziwala.dk/wp-content/uploads/2022/04/KTC.jpeg,https://www.sabziwala.dk/wp-content/uploads/2022/04/KTC.jpeg,,0.0,0,https://www.sabziwala.dk/product/olive-pomace-oil-blend-5ltr/,,KTC
11747,Elephant Atta (Brown)10Kg,elephant-atta-brown10kg-2,145.0,145.0,,False,DKK,kr.,True,Atta,Atta; Atta and other flour,https://www.sabziwala.dk/wp-content/uploads/2022/03/Brown-Atta-100KG.webp,https://www.sabziwala.dk/wp-content/uploads/2022/03/Brown-Atta-100KG.webp,,0.0,0,https://www.sabziwala.dk/product/elephant-atta-brown10kg-2/,,Chapati flour
11745,Elephant Atta (Brown)25Kg,elephant-atta-brown25kg,265.0,265.0,,False,DKK,kr.,True,Atta,Atta; Atta and other flour,https://www.sabziwala.dk/wp-content/uploads/2022/03/Elephant-BR10-Kg.webp,https://www.sabziwala.dk/wp-content/uploads/2022/03/Elephant-BR10-Kg.webp,,0.0,0,https://www.sabziwala.dk/product/elephant-atta-brown25kg/,,Chapati flour
11741,Elephant Atta (White)25Kg,elephant-atta-white25kg,285.0,285.0,,False,DKK,kr.,True,Atta,Atta; Atta and other flour,https://www.sabziwala.dk/wp-content/uploads/2022/03/Fine-Atta¨25.webp,https://www.sabziwala.dk/wp-content/uploads/2022/03/Fine-Atta¨25.webp,,0.0,0,https://www.sabziwala.dk/product/elephant-atta-white25kg/,,Chapati flour
11739,Elephant Atta (White)10Kg,elephant-atta-white10kg,145.0,145.0,,False,DKK,kr.,True,Atta,Atta; Atta and other flour,https://www.sabziwala.dk/wp-content/uploads/2022/03/Fine-Atta-10KG.jpg.webp,https://www.sabziwala.dk/wp-content/uploads/2022/03/Fine-Atta-10KG.jpg.webp | https://www.sabziwala.dk/wp-content/uploads/2022/03/Elephant-10-Kg.webp,,0.0,0,https://www.sabziwala.dk/product/elephant-atta-white10kg/,,Chapati flour
11711,Panch Puran 100g,panch-puran-100g,20.0,20.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2022/03/81ixLmn7L._AC_SX522_.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/03/81ixLmn7L._AC_SX522_.jpg,,0.0,0,https://www.sabziwala.dk/product/panch-puran-100g/,,
11709,Urid Dal Chilka 1Kg,urid-dal-chilka-1kg,38.0,38.0,,False,DKK,kr.,True,Lentils and Daal,Lentils and Daal,https://www.sabziwala.dk/wp-content/uploads/2023/07/41229.jpg,https://www.sabziwala.dk/wp-content/uploads/2023/07/41229.jpg,,0.0,0,https://www.sabziwala.dk/product/urid-dal-chilka-1kg/,"Urid Dal or Ulutham Paruppu are black lentils that have been split and skinned. A common and popular legume, they are widely used all over Ind/Pak for making dhal or soups. Urid dal, along with rice, are used to make dosas, the crisp pancakes of southern India and also to make poppadums. Black lentils contains a lot of protein, folic acid, low fat, carbohydrates, and lots of fiber and minerals. It is also very calorific and has a low glycemic index, so I can safely consume diabetes because it stabilizes blood sugar levels. Preparation Instructions: Take one Urad Dal in a bowl and add 4 cups of water in it and leave it for at least 8 hours. It will yield 3 cups of Urad Dal. Soaked Urad Dal can be directly used in salad. Traditionally in sount India this soakedurad dal is grind to form a paste and used as a main ingredients for making Dosa, masala dosa, idli and Dahi Vada. It is also used in making pan fry dishes. To prepare Traditional panjai cuisine from Urad Dal, take soaked dal in closed pan with water and put it on a high flame for 10 minutes and let it partially cook. Now cooked Urad Dal is ready to prepare varieties of delicious Indian Recipes. Indian recipe: Urad Dal with onion and tomatoes.",
11707,Almond Flakes 200g,almond-flakes,35.0,35.0,,False,DKK,kr.,True,Dry fruits and Nuts,Dry fruits and Nuts,https://www.sabziwala.dk/wp-content/uploads/2022/03/31400-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/03/31400-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/almond-flakes/,,Silkevejen
11704,Garlic Powder 400g,garlic-powder-400g,38.0,38.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2022/03/garlic-powder-trs-spice-baazwsh-400g-218063.webp,https://www.sabziwala.dk/wp-content/uploads/2022/03/garlic-powder-trs-spice-baazwsh-400g-218063.webp,,0.0,0,https://www.sabziwala.dk/product/garlic-powder-400g/,,
11702,Curry Leaves 30 g,curry-leaves-30-g,40.0,40.0,,False,DKK,kr.,True,Herbs and Spices,Herbs and Spices,https://www.sabziwala.dk/wp-content/uploads/2022/03/curry-leavs.webp,https://www.sabziwala.dk/wp-content/uploads/2022/03/curry-leavs.webp,,0.0,0,https://www.sabziwala.dk/product/curry-leaves-30-g/,,
11700,Lipton – Yellow Label Tea 100,lipton-yellow-label-tea-100,45.0,45.0,,False,DKK,kr.,True,Tea & Coffe,Tea & Coffe,https://www.sabziwala.dk/wp-content/uploads/2022/03/lipton-yellow-label-black-tea-2g-x-100-tea-bags.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/03/lipton-yellow-label-black-tea-2g-x-100-tea-bags.jpg,,0.0,0,https://www.sabziwala.dk/product/lipton-yellow-label-tea-100/,,
11698,Red Cow Peas 2 Kg,red-cow-peas-2-kg,55.0,55.0,,False,DKK,kr.,True,"Bean, Peas, Lentils and Daal","Bean, Peas, Lentils and Daal; Peas",https://www.sabziwala.dk/wp-content/uploads/2022/03/COW.png,https://www.sabziwala.dk/wp-content/uploads/2022/03/COW.png,,0.0,0,https://www.sabziwala.dk/product/red-cow-peas-2-kg/,,
11697,Dry Dates 300g,dried-dates,25.0,25.0,,False,DKK,kr.,False,Dry fruits and Nuts,Dry fruits and Nuts,https://www.sabziwala.dk/wp-content/uploads/2022/03/31386-scaled.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/03/31386-scaled.jpg,,0.0,0,https://www.sabziwala.dk/product/dried-dates/,,Tørret Dadler
11694,Tapal – Danedar 300 Bags,tapal-danedar-300-bags,95.0,95.0,,False,DKK,kr.,True,Tea & Coffe,Tea & Coffe,https://www.sabziwala.dk/wp-content/uploads/2022/03/TAPAL-900g-Dane-Daar-Loose-Black-Tea-400x400-1.jpg,https://www.sabziwala.dk/wp-content/uploads/2022/03/TAPAL-900g-Dane-Daar-Loose-Black-Tea-400x400-1.jpg,,0.0,0,https://www.sabziwala.dk/product/tapal-danedar-300-bags/,,
